MeoDemoSat.UTCGregorian,MeoDemoSat.ElapsedSecs,MeoDemoSat.EarthFixed.X,MeoDemoSat.EarthFixed.Y,MeoDemoSat.EarthFixed.Z,MeoDemoSat.EarthFixed.VX,MeoDemoSat.EarthFixed.VY,MeoDemoSat.EarthFixed.VZ,MeoDemoSat.Earth.SMA,MeoDemoSat.Earth.ECC,MeoDemoSat.EarthMJ2000Eq.INC,MeoDemoSat.EarthMJ2000Eq.RAAN,MeoDemoSat.EarthMJ2000Eq.AOP,MeoDemoSat.Earth.TA
01 Jan 2026 02:26:16.624,8776.624367886689,5983.842523479369,3583.352885134687,2441.738035144143,-0.003697276120984305,3.920422618758362,-5.866488996007883,7325.672130065639,0.01034692244773132,59.99402149672314,359.6586804797742,305.4744580037206,211.9280363719674
01 Jan 2026 02:29:21.584,8961.583598388825,5891.89747540368,4245.07608833068,1321.495934351073,-0.9916072526451383,3.218787954762826,-6.212837651469957,7327.019255955321,0.010311327090667,59.99719167382127,359.6575013675193,304.0837290477483,223.8174750335536
01 Jan 2026 02:32:26.186,9146.185885858722,5618.268798061576,4767.918914927815,158.7092377826555,-1.968912781131079,2.433584684617205,-6.349333255073236,7327.582451593274,0.01042483547605915,59.99854838867135,359.657277835219,303.016179209361,235.3912742303471
01 Jan 2026 02:35:30.370,9330.369930714369,5168.611676058298,5139.183747573691,-1006.81199668843,-2.904660429528461,1.589972739408087,-6.2707954585163,7327.282406088854,0.01063532377338511,59.99791504845602,359.6571953332359,302.6567961191719,246.26626443894
01 Jan 2026 02:38:34.094,9514.093840832356,4554.316302181661,5351.183945521202,-2135.349841762329,-3.768394651452207,0.7143664362317861,-5.979289507513625,7326.146407320878,0.01086462997962795,59.99536329127132,359.6564143125379,303.1355186463274,256.31430532253
01 Jan 2026 02:41:37.339,9697.339256387204,3792.163512068564,5401.298802221456,-3188.681335479907,-4.53121462160971,-0.1664211235076914,-5.484092237759695,7324.308712129696,0.01103466823571172,59.99121353502256,359.6541714837137,304.3346077110063,265.655000890302
01 Jan 2026 02:44:40.101,9880.100864719134,2903.857865124275,5291.852123400156,-4131.307964342471,-5.166744158622904,-1.025964143119098,-4.801435243491003,7321.996747726781,0.01108784431696924,59.98601106860781,359.6498857272479,305.9696119585282,274.5740185677267
01 Jan 2026 02:47:42.379,10062.37860359251,1915.426107581598,5029.885235885339,-4931.607272050422,-5.652086690269213,-1.838999492554503,-3.954044981485484,7319.50665724504,0.01099889096991861,59.98045986539168,359.643249400012,307.6692862134786,283.4426439108296
01 Jan 2026 02:50:44.183,10244.18326271698,856.4057230600611,4626.792191120094,-5562.917386474606,-5.968745376067289,-2.582223233134372,-2.970395972626723,7317.170866784824,0.01078033707061209,59.97531824717333,359.6342729053281,309.0348459054221,292.6588338177226
01 Jan 2026 02:53:45.540,10425.54046934238,-241.0976785116414,4097.810124110454,-6004.40786736359,-6.103375699121772,-3.234995950473242,-1.883721644498145,7315.314706180835,0.01048263069756129,59.97128792349267,359.6232724656869,309.7041401040145,302.583333233315
01 Jan 2026 02:56:46.480,10606.48010097211,-1343.352119543143,3461.452167607266,-6241.699200288024,-6.048348328959817,-3.779886856964617,-0.7309365077068926,7314.205570674453,0.01018618613366377,59.9689241277571,359.6108231196645,309.4500547802052,313.4407653180095
01 Jan 2026 02:59:47.028,10787.02808314702,-2416.011294697048,2738.891152889093,-6267.32567190663,-5.80218362116128,-4.203141042258994,0.4485655729292516,7314.010132010466,0.009981958045467079,59.96856827485065,359.5976970138358,308.3038657094689,325.1959425331407
01 Jan 2026 03:02:47.218,10967.21849710448,-3425.292948877365,1953.206524695497,-6080.989477177711,-5.369776062010197,-4.495089521624759,1.614359393786837,7314.770403046224,0.00994160475871504,59.97029655726575,359.5847795141349,306.6255625900009,337.4844463744398
01 Jan 2026 03:05:47.106,11147.10621549748,-4339.137207374591,1128.563533710224,-5689.483603091282,-4.762314367962826,-4.650374105808865,2.726508567359128,7316.39355383245,0.01008713241713612,59.97389495359473,359.572950775282,305.0061651269419,349.7113091897718
01 Jan 2026 03:08:46.756,11326.75621641101,-5128.163515112995,289.4948739363354,-5106.380221044965,-3.997009781104559,-4.66797163507076,3.746915298199615,7318.653405065607,0.0103780812680831,59.97888021559445,359.5629478548788,303.9971183628932,1.321277306700334
01 Jan 2026 03:11:46.230,11506.23042366933,-5766.565741584478,-539.76855382617,-4351.580895789037,-3.096676135165628,-4.551128671020186,4.640621206347258,7321.22004786959,0.01072831954003588,59.98457117325307,359.5552454138506,303.8609717467322,12.04764466677478
01 Jan 2026 03:14:45.604,11685.60351657216,-6233.031044089792,-1336.067061909346,-3450.570378150523,-2.088956233964136,-4.307168618045938,5.37719517372618,7323.725025668369,0.01104199808094819,59.99019263322437,359.5499873544352,304.5273363419901,21.95750934671105
01 Jan 2026 03:17:44.984,11864.9837128236,-6511.429595156493,-2078.02688213354,-2433.379327350732,-1.005219855865491,-3.94706887567293,5.931900909179095,7325.831019077492,0.01124461851003995,59.99498621746099,359.5469772082198,305.7111670676607,31.33497933339725
01 Jan 2026 03:20:44.496,12044.4962345995,-6591.184986879724,-2746.495483009727,-1333.604106502415,0.1204970894809807,-3.484924480999826,6.286406958380519,7327.268883783431,0.01129700035910927,59.99831242464313,359.5457153407276,307.0398629566984,40.55332086527772
01 Jan 2026 03:23:44.248,12224.24769562203,-6467.58453537135,-3324.839521456502,-187.5475852423031,1.252457461291621,-2.937432746088874,6.429281564216625,7327.850655621872,0.01119868591064074,59.99973801578432,359.5454719223171,308.1223418482531,50.0039723188275
