MeoDemoSat.UTCGregorian,MeoDemoSat.ElapsedSecs,MeoDemoSat.EarthMJ2000Eq.X,MeoDemoSat.EarthMJ2000Eq.Y,MeoDemoSat.EarthMJ2000Eq.Z,MeoDemoSat.EarthMJ2000Eq.VX,MeoDemoSat.EarthMJ2000Eq.VY,MeoDemoSat.EarthMJ2000Eq.VZ,MeoDemoSat.Earth.SMA,MeoDemoSat.Earth.ECC,MeoDemoSat.EarthMJ2000Eq.INC,MeoDemoSat.EarthMJ2000Eq.RAAN,MeoDemoSat.EarthMJ2000Eq.AOP,MeoDemoSat.Earth.TA
06 Jan 2026 16:53:26.250,492806.2501726672,6532.887400385994,-77.77834086564781,3275.982429931025,-2.62624680542487,4.172606944618281,5.508647207407332,7324.121925133167,0.01066233291606126,59.95013197196928,342.4551545733146,311.9962657191186,79.19082117313066
06 Jan 2026 16:56:27.712,492987.7119848155,5949.710436357368,676.4694882729073,4215.074456443023,-3.782067965898654,4.11724727708442,4.813428203795031,7321.748567458767,0.0105880415654446,59.9448150729795,342.4505842970887,310.2946953800251,91.3896380918641
06 Jan 2026 16:59:29.809,493169.8086582357,5165.298010692204,1410.705564608939,5015.98236194222,-4.80806204418085,3.924669686441609,3.959380851480658,7319.30259749067,0.01067366485057265,59.93928759114768,342.4437173306222,308.5453216702866,103.6317251339518
06 Jan 2026 17:02:32.558,493352.5578002678,4205.053482966046,2100.313233808316,5651.322628024855,-5.670516203539002,3.601604214109972,2.975306224510918,7317.101807459649,0.01089743545937555,59.93428194223816,342.4346313966528,307.2647313194998,115.4021294639238
06 Jan 2026 17:05:35.945,493535.9454801888,3100.501237381396,2721.920051666596,6098.978869449055,-6.341204175159272,3.159000953449473,1.894114586599188,7315.426563484088,0.01119195852285633,59.93045176588119,342.4236920311652,306.7766270785708,126.3782657180591
06 Jan 2026 17:08:39.928,493719.9279164895,1888.356413004348,3254.219441099221,6342.973607958291,-6.798233268640475,2.611655804779024,0.7517600167724761,7314.489253792201,0.01147054183077958,59.92829190881785,342.411501828115,307.1313546420351,136.5104622409185
06 Jan 2026 17:11:44.437,493904.4367106399,609.3432624599789,3678.761358594498,6374.156759104738,-7.026696831632453,1.977720201677539,-0.4139133447964809,7314.410872999357,0.01165425505531442,59.92807873796327,342.3988288388516,308.1548205620039,145.9732715265914
06 Jan 2026 17:14:49.382,494089.381571312,-693.1645867284474,3980.654434314235,6190.654148328565,-7.019104510312812,1.278130239108044,-1.56434329217555,7315.203410158625,0.01169133310681346,59.92983260422159,342.3865105799584,309.53825218782,155.0757504143527
06 Jan 2026 17:17:54.651,494274.6513299528,-1974.634828268421,4149.158598536514,5798.06557404944,-6.775619657092265,0.53597932818863,-2.661416673616995,7316.762379921999,0.011568104700096,59.93331354337342,342.3753367981413,310.9151524200533,164.184407828089
06 Jan 2026 17:21:00.121,494460.1208649692,-3191.00124162008,4178.148228821369,5209.377396075606,-6.304106248105397,-0.2241887961304342,-3.668669078971658,7318.878305228677,0.01131182056803264,59.93805858424593,342.3659348722844,311.9250137856732,173.6596846994726
06 Jan 2026 17:24:05.664,494645.6643664045,-4300.348147439508,4066.388679273202,4444.534455075698,-5.619927579248091,-0.9771730949614704,-4.552493742959713,7321.269265758527,0.01098491578597571,59.9434510005493,342.3586893154468,312.2818066096387,183.7879743152322
06 Jan 2026 17:27:11.166,494831.1661693384,-5264.49181503978,3817.587292186413,3529.69306772406,-4.7454773297806,-1.697941233216403,-5.283260353803153,7323.623715444436,0.01067075834590485,59.94879885245428,342.3537073566485,311.8578225477394,194.698121730382
06 Jan 2026 17:30:16.522,495016.5224072174,-6050.344835258275,3440.242832694691,2496.254982309673,-3.70950097499743,-2.362428925929126,-5.836277890153769,7325.639453461202,0.01045192702459784,59.95340911204895,342.3508169559227,310.766159383611,206.2787592418955
06 Jan 2026 17:33:21.638,495201.6384341056,-6631.067694498924,2947.331563567467,1379.743220244754,-2.546243480886952,-2.948310504366473,-6.19262075126738,7327.054910914429,0.01038417213849724,59.95666257302713,342.3495815141342,309.3794464088267,218.159172041677
06 Jan 2026 17:36:26.431,495386.431140604,-6987.014586904704,2355.827883664381,218.5122077950683,-1.294385549079728,-3.435755612623844,-6.339824839110952,7327.678149806035,0.01047511982703716,59.95809692107461,342.3493356669824,308.2130845871121,229.825938227574
06 Jan 2026 17:39:30.836,495570.8360889461,-7106.400674923189,1686.05785080594,-947.6729035949398,0.004239723374623486,-3.808134053481461,-6.272384560004835,7327.414857837169,0.01068077355458083,59.95748604816448,342.3492582159731,307.7051657885528,240.8431786284076
06 Jan 2026 17:42:34.811,495754.8107593087,-6985.629806325461,960.9392437133959,-2079.067142350002,1.306055419636043,-4.052603164830132,-5.991987887561125,7326.286739906165,0.01092363378858529,59.95488768133257,342.348483255969,308.0460099834015,251.0229920716309
06 Jan 2026 17:45:38.329,495938.3292396669,-6629.319872357857,205.1783387560661,-3137.289857204547,2.567170460698099,-4.160555934381335,-5.507505795988741,7324.431525935161,0.01112075164417318,59.95063986971093,342.3462264463336,309.1569032836414,260.4462336922504
06 Jan 2026 17:48:41.375,496121.3747377158,-6050.087209928381,-555.5616575500699,-4086.588776081466,3.74482268329547,-4.127946932570391,-4.834769246289152,7322.085713173302,0.01120727308346917,59.94531029473836,342.3418971643555,310.7690405045823,269.3829995682195
06 Jan 2026 17:51:43.939,496303.9386731107,-5268.077081442767,-1295.539328835746,-4895.047684336916,4.798858337341938,-3.955485040199304,-3.996106071110216,7319.556934056483,0.01115044086023212,59.93961593703739,342.3351800522732,312.5121899314661,278.203811823759
06 Jan 2026 17:54:46.024,496486.0240796814,-4310.216208111154,-1989.827447535333,-5535.669845167104,5.693168943139058,-3.648652223276013,-3.019613416814174,7317.188072257859,0.01095617452782682,59.93432718671417,342.326081028437,313.9806732267787,287.31379443997
06 Jan 2026 17:57:47.645,496667.6446876139,-3209.247097378724,-2615.148611174872,-5987.252404462926,6.396964936017336,-3.217545358560231,-1.938223396154951,7315.310807551378,0.01066984164176448,59.93016419320632,342.3149329569206,314.797645106396,297.0883618086797
06 Jan 2026 18:00:48.818,496848.8183635636,-2002.621345653995,-3150.628781182093,-6235.050350303759,6.885855946209101,-2.676575589290335,-0.7886334519118804,7314.1928546335,0.01036913164189826,59.92769568629463,342.3023548159265,314.7084084153206,307.7796007255148
06 Jan 2026 18:03:49.565,497029.5647419291,-731.2335630017476,-3578.491564089426,-6271.257657000016,7.142768343987529,-2.044023598365437,0.3899173443419841,7313.993568039034,0.01014555110423297,59.9272565420229,342.2891654987992,313.7011387199636,319.3955411470018
06 Jan 2026 18:06:49.912,497209.9121144623,562.0279405105877,-3884.669747948491,-6095.254052472323,7.158645039027728,-1.341418740149056,1.557049005246496,7314.741506317182,0.01007505411117032,59.92890026682721,342.2762652624647,312.0857529493068,331.6218834230885
06 Jan 2026 18:09:49.905,497389.9051610031,1833.80720688104,-4059.261732412792,-5713.554053584247,6.932821964138372,-0.5927653674119255,2.672723340185647,7316.33465420307,0.0101877592988392,59.93239537823489,342.2645056876144,310.4185826610263,343.8980248026115
06 Jan 2026 18:12:49.604,497569.6044597658,3041.737040983169,-4096.805967959943,-5139.491093309857,6.473064914475865,0.1763103566632117,3.698678145765204,7318.555451031862,0.01045406170516117,59.93726454772926,342.2545717022939,309.2582356920085,355.6614454274938
06 Jan 2026 18:15:49.082,497749.0819372237,4145.800004316151,-3996.403671738038,-4392.700559086981,5.795308769846292,0.9394629988198629,4.599783611142697,7321.097363057139,0.01079700344905037,59.94285442401976,342.2468966073904,308.9210107391268,6.592306077531241
06 Jan 2026 18:18:48.421,497928.4206748009,5109.615797703886,-3761.698656492916,-3498.405406395478,4.923087806995023,1.670584368696035,5.345321720305468,7323.606200324589,0.01112229090425054,59.94841795837275,342.2416181342888,309.4050170365415,16.68958845378973
06 Jan 2026 18:21:47.718,498107.7182915993,5901.595975581192,-3400.698110451806,-2486.50925982175,3.886635868874989,2.344772650882731,5.910111438939132,7325.734723859661,0.01134871045806238,59.95319978922915,342.2385661125148,310.4685769507947,26.19315294442583
06 Jan 2026 18:24:47.086,498287.0864946046,6495.878683328811,-2925.451150297895,-1390.570536093345,2.721716008217438,2.939230677824257,6.275377657424097,7327.197901092823,0.01142820052529616,59.95653161846117,342.23727299039,311.7501078577789,35.4640761170351
06 Jan 2026 18:27:46.644,498466.643996397,6873.035982370364,-2351.632471966257,-246.738743400169,1.468282939332416,3.434039788018898,6.429331185723396,7327.812641807113,0.01135408157281261,59.95794013160216,342.2370202677486,312.8611483260409,44.89142279359605
06 Jan 2026 18:30:46.507,498646.5065668803,7020.602647063051,-1698.059611196326,907.3262609768523,0.169048830644522,3.812801951514909,6.367479786328681,7327.514688964839,0.01116026620371813,59.95723881434908,342.2369401332141,313.451122286668,54.82706550375693
06 Jan 2026 18:33:46.779,498826.7789583653,6933.451421487832,-986.1400999825249,2033.570605254441,-1.13201254320253,4.063152629524756,6.092685485535861,7326.357582686085,0.01091383843970041,59.9545579873968,342.2361582345397,313.2726885046171,65.51998576336163
06 Jan 2026 18:36:47.551,499007.5512644718,6613.992111436423,-239.2349008178085,3094.707182900874,-2.391190999344341,4.177132005480368,5.614963147533994,7324.502364801732,0.01070028311081473,59.95029872122758,342.2339275294794,312.2687029281616,77.02919987759876
06 Jan 2026 18:39:48.898,499188.8977244496,6072.156406276068,518.0521975948418,4055.383566117975,-3.566524473811567,4.151388297598123,4.951020150899054,7322.199760129624,0.01059917667858236,59.94504567897068,342.2297145146271,310.651736816655,89.14426447296819
