TargetSat.UTCGregorian,TargetSat.ElapsedSecs,TargetSat.EarthFixed.X,TargetSat.EarthFixed.Y,TargetSat.EarthFixed.Z,TargetSat.EarthFixed.VX,TargetSat.EarthFixed.VY,TargetSat.EarthFixed.VZ,TargetSat.Earth.SMA,TargetSat.Earth.ECC,TargetSat.EarthMJ2000Eq.INC,TargetSat.EarthMJ2000Eq.RAAN,TargetSat.EarthMJ2000Eq.AOP,TargetSat.Earth.TA
01 Jan 2026 08:06:33.354,29193.35448659258,-39118.78780760262,10880.79910458792,-9347.150038799469,-0.1134798124176563,1.50813136827349,0.4256962878449688,24421.15297792908,0.7265429561798816,22.99999999999995,59.99999999999982,150.0000000155594,174.561342883091
01 Jan 2026 08:11:33.354,29493.3544866275,-39142.61346160058,11333.74609434926,-9217.140339214071,-0.04542440324625674,1.51103995232138,0.4409780024639608,24421.15297792909,0.7265429561798814,22.99999999999996,59.99999999999981,150.0000000155593,175.2306981761983
01 Jan 2026 08:16:33.354,29793.35448666243,-39146.08503139608,11787.13845384674,-9082.596351517363,0.02220537890977492,1.511101944178463,0.4559270805924701,24421.15297792908,0.7265429561798814,22.99999999999995,59.99999999999983,150.0000000155593,175.8966473124149
01 Jan 2026 08:21:33.354,30093.35448669735,-39129.33809296774,12240.12352977875,-8943.615932637067,0.08935676004473436,1.508326254819568,0.4705562563897771,24421.15297792909,0.7265429561798813,22.99999999999995,59.99999999999982,150.0000000155594,176.5596857984706
01 Jan 2026 08:26:33.354,30393.35448673228,-39092.52421517351,12691.85141556489,-8800.293259892884,0.155975923559496,1.502722283938903,0.4848773359727274,24421.15297792908,0.7265429561798813,22.99999999999995,59.99999999999981,150.0000000155593,177.220298019209
01 Jan 2026 08:31:33.354,30693.3544867672,-39035.81124730375,13141.47509694844,-8652.719101153139,0.2220081768125576,1.494299912223789,0.4989012513212404,24421.15297792908,0.7265429561798814,22.99999999999995,59.99999999999982,150.0000000155593,177.8789591775832
01 Jan 2026 08:36:33.354,30993.35448680213,-38959.38355808942,13588.15059426641,-8500.981069813413,0.2873981083211362,1.483069486449616,0.512638107649999,24421.15297792907,0.7265429561798816,22.99999999999996,59.99999999999984,150.0000000155593,178.536137151625
01 Jan 2026 08:41:33.354,31293.35448683705,-38863.44222879496,14031.03709910097,-8345.163866480822,0.3520897369628236,1.46904179714836,0.5260972247402634,24421.15297792907,0.7265429561798815,22.99999999999995,59.99999999999986,150.0000000155593,179.1922942859017
01 Jan 2026 08:46:33.354,31593.35448687198,-38748.20520258731,14469.29710310348,-8185.34950911257,0.4160266544164198,1.452228048566807,0.5392871726416976,24421.15297792906,0.7265429561798814,22.99999999999993,59.99999999999986,150.0000000155593,179.8478891339099
01 Jan 2026 08:47:42.975,31662.97492875019,-38718.72845062624,14570.253082652,-8147.698757327289,0.4307504542868573,1.447929037561803,0.5423105077765017,24421.15297792906,0.7265429561798817,22.99999999999995,59.99999999999986,150.0000000155593,180
01 Jan 2026 08:48:42.975,31722.97492863145,-38718.20225259494,14566.58279680648,-8156.756874986571,0.008502297857857499,-0.06120947071254479,-0.1496681261644862,42164.16967811086,5.300838474052829e-10,11.60833458607555,136.1446280400469,251.4674180314433,4.927894305858715
01 Jan 2026 08:52:08.535,31928.53487343527,-38716.64337595412,14553.97628120125,-8186.605088482224,0.006663739351139952,-0.06143684072887012,-0.1407357429904703,42164.16967811086,5.300838719649114e-10,11.60833458607555,136.1446280400468,251.467412170112,5.786744954768068
01 Jan 2026 08:57:08.535,32228.5348734702,-38715.04803728881,14535.50739716438,-8226.863494148183,0.003970202567615377,-0.06166953742006598,-0.1276433734000456,42164.16967811087,5.300841535989327e-10,11.60833458607555,136.1446280400469,251.4674067877305,7.040172722726401
01 Jan 2026 09:02:08.535,32528.53487350512,-38714.26202829753,14516.98640126512,-8263.184870814199,0.001269066623983184,-0.06178419939492574,-0.1144899194371831,42164.16967811084,5.300834922695293e-10,11.60833458607555,136.1446280400468,251.4673774338024,8.293624462227777
01 Jan 2026 09:07:08.535,32828.53487354005,-38714.28685346659,14498.44874246585,-8295.551836703689,-0.001434498519521377,-0.06178060722459078,-0.1012816757565015,42164.16967811086,5.300840763040615e-10,11.60833458607555,136.1446280400468,251.4673979186533,9.547026362945834
01 Jan 2026 09:12:08.535,33128.53487357497,-38715.12246534576,14479.92990162256,-8323.948902444263,-0.004135318253297493,-0.06165876781770674,-0.08802496323272019,42164.16967811085,5.300839979113604e-10,11.60833458607555,136.1446280400468,251.4673931042092,10.80045356295422
01 Jan 2026 09:17:08.535,33428.5348736099,-38716.76726464618,14461.46532355621,-8348.362478480267,-0.006828223222501872,-0.06141891440719016,-0.07472612593576825,42164.16967811085,5.300839345129534e-10,11.60833458607555,136.1446280400468,251.4673918527513,12.05387719997099
01 Jan 2026 09:22:08.535,33728.5348733305,-38719.21810362771,14443.09034833669,-8368.780881576238,-0.009508059219781595,-0.06106150610401073,-0.06139152809479329,42164.16967811087,5.300843120188018e-10,11.60833458607555,136.1446280400468,251.4673881951412,13.3073032431338
01 Jan 2026 09:27:08.535,34028.53487336542,-38722.47029080297,14424.84014718167,-8385.194340408016,-0.0121696970559706,-0.06058722701763841,-0.04802755105252146,42164.16967811085,5.300840801261325e-10,11.60833458607555,136.1446280400468,251.4673798071739,14.56073401664707
01 Jan 2026 09:32:08.535,34328.53487340035,-38726.51760189982,14406.74964982666,-8397.595000238882,-0.01480804236891498,-0.05999698494775396,-0.03464059021142722,42164.16967811088,5.300847461792539e-10,11.60833458607555,136.1446280400468,251.4673765110221,15.81415969833759
01 Jan 2026 09:37:08.535,34628.53487343527,-38731.35229045279,14388.85348121,-8405.976926678599,-0.01741804537964509,-0.05929190964603359,-0.02123705197317477,42164.16967811083,5.3008373775257e-10,11.60833458607555,136.1446280400468,251.4673382618782,17.0676203330123
01 Jan 2026 09:42:08.535,34928.5348734702,-38736.96510296203,14371.18589431111,-8410.336108523357,-0.0199947105562075,-0.05847335065394388,-0.007823350672796311,42164.16967811083,5.300835447833098e-10,11.60833458607555,136.1446280400468,251.4673294542472,18.32105152616565
01 Jan 2026 09:47:08.535,35228.53487350512,-38743.34529659734,14353.78070461012,-8410.670459675403,-0.0225331061750933,-0.05754287471970976,0.005594094490929681,42164.16967811083,5.300834105738775e-10,11.60833458607555,136.1446280400468,251.4673387175788,19.57446464834714
01 Jan 2026 09:52:08.535,35528.53487354005,-38750.4806597711,14336.67122533485,-8406.97982014142,-0.02502837376047884,-0.0565022627995595,0.01900886252742478,42164.16967811087,5.300841659207645e-10,11.60833458607555,136.1446280400468,251.467379115669,20.82784663576037
01 Jan 2026 09:57:08.535,35828.53487357497,-38758.35753549995,14319.89020373005,-8399.265956109135,-0.02747573738334852,-0.05535350664896166,0.03241453372711615,42164.16967811085,5.30083806726544e-10,11.60833458607555,136.1446280400468,251.4673806431707,22.0812674937517
01 Jan 2026 10:02:08.535,36128.5348736099,-38766.96084755383,14303.46975835342,-8387.532559102128,-0.02987051280254671,-0.05409880501041364,0.04580469273363123,42164.16967811085,5.300839426388671e-10,11.60833458607555,136.1446280400469,251.4674101769388,23.33466034546569
01 Jan 2026 10:07:08.535,36428.5348733305,-38776.27412963095,14287.44131673447,-8371.785244213292,-0.03220811642920296,-0.05274055940577105,0.05917293161390629,42164.16967811084,5.300836501534047e-10,11.60833458607555,136.1446280400469,251.4673727004549,24.58812020742014
01 Jan 2026 10:12:08.535,36728.53487336542,-38786.27955557266,14271.83555875398,-8352.031547417742,-0.03448407410450893,-0.05128136953686191,0.07251285292474452,42164.16967811085,5.300837397002032e-10,11.60833458607555,136.1446280400469,251.4673734400133,25.84154185332036
01 Jan 2026 10:17:08.535,37028.53487340035,-38796.95797543798,14256.68235261963,-8328.280921966452,-0.03669402965592328,-0.04972402831389866,0.08581807277435569,42164.16967811085,5.300840716895671e-10,11.60833458607555,136.1446280400469,251.4673689488372,27.09496872994233
01 Jan 2026 10:22:08.535,37328.53487343527,-38808.2889508554,14242.01070122586,-8300.544733862396,-0.03883375323973026,-0.04807151650708663,0.09908222387740895,42164.16967811086,5.300840757955394e-10,11.60833458607552,136.1446280400469,251.4673833211564,28.3483767430558
01 Jan 2026 10:27:08.535,37628.5348734702,-38820.25079446369,14227.84868577024,-8268.836256421329,-0.04089914943571538,-0.04632699704210985,0.1122989586021393,42164.16967811084,5.300836928591801e-10,11.60833458607555,136.1446280400469,251.4673519621967,29.60183048743425
01 Jan 2026 10:32:08.535,37928.53487350512,-38832.82061142193,14214.22341200511,-8233.170663919776,-0.04288626508576154,-0.04449380894629984,0.1254619520080505,42164.16967811085,5.300838778688224e-10,11.60833458607555,136.1446280400468,251.4673299373853,30.85527489765015
01 Jan 2026 10:37:08.535,38228.53487354005,-38845.97434323387,14201.16095834659,-8193.565024333355,-0.04479129686013961,-0.04257546095776332,0.1385649048727567,42164.16967811086,5.300841576809184e-10,11.60833458607555,136.1446280400468,251.467368399843,32.10865882058192
01 Jan 2026 10:42:08.535,38528.53487357497,-38859.68681378994,14188.68632597716,-8150.038291168818,-0.04661059853708194,-0.04057562480963783,0.1516015467065196,42164.16967811086,5.300842012432602e-10,11.60833458607555,136.1446280400469,251.4673529460694,33.36209665972967
01 Jan 2026 10:47:08.535,38828.5348736099,-38873.93177756068,14176.8233909751,-8102.611294393754,-0.04834068798158353,-0.03849812820245058,0.1645656387530334,42164.16967811085,5.30084111163355e-10,11.60833458607555,136.1446280400469,251.4673437111211,34.61552828003606
01 Jan 2026 10:52:08.535,39128.5348733305,-38888.68197014763,14165.59485774597,-8051.306730468353,-0.04997825380938026,-0.03634694747901834,0.1774509769750246,42164.16967811083,5.300837499748136e-10,11.60833458607555,136.1446280400469,251.4673073944302,35.86898698206862
01 Jan 2026 10:57:08.535,39428.53487336542,-38903.90915917667,14155.02221910817,-7996.149151483856,-0.05152016172825902,-0.03412620000923994,0.1902513950232379,42164.16967811084,5.300839328591057e-10,11.60833458607555,136.1446280400469,251.4673285461266,37.12238821569674
01 Jan 2026 11:02:08.535,39728.53487340035,-38919.58420027543,14145.12570983079,-7937.164953413085,-0.05296346053194601,-0.03184013631619731,0.2029607671873843,42164.16967811083,5.300836706403303e-10,11.60833458607555,136.1446280400469,251.4673262813376,38.37581286579275
01 Jan 2026 11:07:08.535,40028.53487343527,-38935.67709156257,14135.92427145076,-7874.382363478502,-0.05430538775214866,-0.02949313193622949,0.2155730113276436,42164.16967811083,5.300836570404532e-10,11.60833458607555,136.1446280400469,251.4673336948973,39.62922783752201
01 Jan 2026 11:12:08.535,40328.5348734702,-38952.15703139023,14127.43551514412,-7807.831426643904,-0.05554337494503114,-0.02708967904526416,0.2280820917853148,42164.16967811082,5.30083379345859e-10,11.60833458607555,136.1446280400469,251.4673044526982,40.88267946499153
01 Jan 2026 11:17:08.535,40628.53487350512,-38968.99247730259,14119.67568800614,-7737.543991236267,-0.05667505260717864,-0.02463437786083666,0.2404820222712235,42164.16967811085,5.300837291265761e-10,11.60833458607555,136.1446280400469,251.4673422411632,42.13606406177805
01 Jan 2026 11:22:08.535,40928.53487354005,-38986.15120640581,14112.65964196034,-7663.553693704572,-0.05769825471081402,-0.02213192783728468,0.2527668687305024,42164.16967811083,5.300837433089956e-10,11.60833458607555,136.1446280400469,251.4673328979333,43.38949579023981
01 Jan 2026 11:27:08.535,41228.53487357497,-39003.60037704261,14106.40080533207,-7585.89594252288,-0.05861102284955177,-0.01958711867101837,0.264930752182376,42164.16967811081,5.300834583996964e-10,11.60833458607555,136.1446280400469,251.4673007538404,44.64295031954462
01 Jan 2026 11:32:08.535,41528.5348736099,-39021.30659165273,14100.91115714134,-7504.607901245399,-0.05941160998676964,-0.01700482113308421,0.2769678515335885,42164.16967811083,5.300836142721784e-10,11.60833458607555,136.1446280400469,251.467322616463,45.89635084211348
01 Jan 2026 11:37:08.535,41828.5348733305,-39039.23596101505,14096.20120329093,-7419.7284707217,-0.06009848379909477,-0.01438997774788664,0.2888724063641301,42164.16967811084,5.300838334692236e-10,11.60833458607555,136.1446280400469,251.4673534301095,47.14974241363769
01 Jan 2026 11:42:08.535,42128.53487336542,-39057.35416782286,14092.27996002573,-7331.29827048045,-0.06067032961063146,-0.01174759332775821,0.3006387196839264,42164.16967811083,5.300836789164237e-10,11.60833458607555,136.1446280400469,251.4673419324196,48.40317629647692
01 Jan 2026 11:47:08.535,42428.53487340035,-39075.62653430284,14089.15493131666,-7239.359619290736,-0.06112605290708006,-0.009082725401978742,0.3122611606591745,42164.16967811087,5.300841034346625e-10,11.60833458607555,136.1446280400469,251.4673904808913,49.65655013313278
01 Jan 2026 11:52:08.535,42728.53487343527,-39094.0180872961,14086.832098074,-7143.956514910132,-0.0614647814321263,-0.006400474531238931,0.3237341673070191,42164.16967811088,5.300843925565196e-10,11.60833458607555,136.1446280400469,251.4674501105926,50.90991288853688
01 Jan 2026 11:57:08.535,43028.5348734702,-39112.49362552132,14085.31590580144,-7045.13461302938,-0.06168586685654276,-0.003705974546562629,0.335052249157279,42164.16967811084,5.300838277734238e-10,11.60833458607555,136.1446280400469,251.467381277862,52.1634041063503
01 Jan 2026 12:02:08.535,43328.53487350512,-39131.01778694684,14084.60925609557,-6942.941205423525,-0.06178888601907895,-0.001004382723177155,0.3462099898799517,42164.16967811083,5.300837505277389e-10,11.60833458607555,136.1446280400469,251.4673771946719,53.41683057460033
01 Jan 2026 12:07:08.535,43628.53487354005,-39149.55511647613,14084.71350108456,-6837.42519732019,-0.06177364173639233,0.001699130090467627,0.3572020498772362,42164.16967811086,5.300842431539063e-10,11.60833458607555,136.1446280400469,251.4674436940751,54.67018646023373
01 Jan 2026 12:12:08.535,43928.53487357497,-39168.07013380662,14085.62844084589,-6728.637083995675,-0.06164016318045196,0.004399389369675877,0.3680231688388376,42164.16967811085,5.300839889181112e-10,11.60833458607555,136.1446280400469,251.4674104469757,55.92364209234599
01 Jan 2026 12:17:08.535,44228.5348736099,-39186.52740134104,14087.35232378246,-6616.628926610145,-0.06138870582270139,0.007091226817509622,0.378668168259324,42164.1696781109,5.300844238777765e-10,11.60833458607555,136.1446280400469,251.4674839504646,57.17699097384585
01 Jan 2026 12:22:08.535,44528.5348733305,-39204.89159233355,14089.88184908833,-6501.454327293445,-0.06101975094531054,0.009769490255482349,0.3891319539163398,42164.16967811087,5.300841255251798e-10,11.60833458607552,136.1446280400469,251.4674338996202,58.43046340965459
01 Jan 2026 12:27:08.535,44828.53487336542,-39223.12755721919,14093.21217664362,-6383.168403493469,-0.06053400471917358,0.01242905349038992,0.3994095183084817,42164.16967811085,5.300840242388233e-10,11.60833458607555,136.1446280400469,251.4674132429795,59.68390645123481
01 Jan 2026 12:32:08.535,45128.53487340035,-39241.20039281996,14097.33693090895,-6261.827761599357,-0.05993239685345553,0.01506482611739823,0.4094959430516734,42164.16967811085,5.300838934042779e-10,11.60833458607555,136.1446280400469,251.4673816550378,60.93736042409106
01 Jan 2026 12:37:08.535,45428.53487343527,-39259.07550786447,14102.24821670238,-6137.490469852197,-0.05921607881542901,0.0176717632686616,0.4193864012328945,42164.16967811085,5.300839848260668e-10,11.60833458607555,136.1446280400469,251.4674017060958,62.19076275792211
01 Jan 2026 12:42:08.535,45728.5348734702,-39276.71868951329,14107.93663342653,-6010.216030556072,-0.05838642162673446,0.02024487526775554,0.4290761597201334,42164.16967811087,5.300840748240387e-10,11.60833458607555,136.1446280400469,251.4674178299042,63.44416901897714
01 Jan 2026 12:47:08.535,46028.53487350512,-39294.09616884488,14114.3912930535,-5880.065351602876,-0.0574450132392561,0.02277923717988495,0.4385605814274616,42164.1696781109,5.300842689459882e-10,11.60833458607552,136.1446280400469,251.4674636208654,64.69754561285322
01 Jan 2026 12:52:08.535,46328.53487354005,-39311.17468548904,14121.59984096479,-5747.100717324471,-0.05639365549579423,0.02526999823817455,0.4478351275341433,42164.1696781109,5.300841194830065e-10,11.60833458607552,136.1446280400469,251.467436888613,65.95099472991676
01 Jan 2026 12:57:08.535,46628.53487357497,-39327.92155128535,14129.54847960242,-5611.38575868612,-0.05523436068135279,0.02771239112799284,0.4568953596567205,42164.16967811092,5.30084302405549e-10,11.60833458607552,136.1446280400469,251.4674864877651,67.20436751554915
01 Jan 2026 13:02:08.535,46928.5348736099,-39344.30471284775,14138.22199487884,-5472.985422835497,-0.05396934767163564,0.03010174111158914,0.465736941973032,42164.16967811091,5.300842149160689e-10,11.60833458607552,136.1446280400469,251.4674615512647,68.45781483680724
01 Jan 2026 13:07:08.535,47228.5348733305,-39360.29281324287,14147.60378438257,-5331.965942021816,-0.05260103768689306,0.03243347497425653,0.474355643297151,42164.16967811088,5.300839666767077e-10,11.60833458607552,136.1446280400469,251.4674151172873,69.71128365551535
01 Jan 2026 13:12:08.535,47528.53487336542,-39375.85525070466,14157.67589277893,-5188.394801899988,-0.05113204965479223,0.03470312978232304,0.4827473391042485,42164.16967811091,5.300841984230641e-10,11.60833458607552,136.1446280400469,251.467460400625,70.96466075688117
01 Jan 2026 13:17:08.535,47828.53487340035,-39390.96223915341,14168.41904075773,-5042.340709234924,-0.04956519520211367,0.03690636141783266,0.4909080135044125,42164.16967811091,5.300840825775807e-10,11.60833458607552,136.1446280400469,251.4674608042885,72.21808273789355
01 Jan 2026 13:22:08.535,48128.53487343527,-39405.58486391172,14179.81266553556,-4893.873559021465,-0.04790347327052102,0.03903895289806014,0.4988337611644789,42164.16967811088,5.300840879594196e-10,11.60833458607552,136.1446280400469,251.4674205405565,73.47154538627383
01 Jan 2026 13:27:08.535,48428.5348734702,-39419.69513736614,14191.83495932484,-4743.064401035737,-0.04615006437728075,0.04109682244556812,0.5065207891769561,42164.16967811086,5.300839752747566e-10,11.60833458607552,136.1446280400469,251.467364726078,74.72502358537277
01 Jan 2026 13:32:08.535,48728.53487350512,-39433.26605253913,14204.46291106303,-4589.985405833771,-0.04430832452778888,0.04307603130068571,0.5139654188751438,42164.16967811091,5.300839368619481e-10,11.60833458607552,136.1446280400469,251.4674256473068,75.9783850487364
01 Jan 2026 13:37:08.535,49028.53487354005,-39446.27163477986,14217.67235045676,-4434.709830213879,-0.04238177879221405,0.04497279126026399,0.5211640875935846,42164.16967811091,5.300838874966531e-10,11.60833458607552,136.1446280400469,251.4674046533365,77.23182842727081
01 Jan 2026 13:42:08.535,49328.53487357497,-39458.68699147795,14231.43799424829,-4277.311982159128,-0.0403741145585268,0.04678347192827204,0.5281133503729994,42164.16967811093,5.300839000386161e-10,11.60833458607552,136.1446280400469,251.4674727259574,78.48518273918575
01 Jan 2026 13:47:08.535,49628.5348736099,-39470.4883597076,14245.7334946075,-4117.867185276787,-0.03828917447487701,0.04850460766434628,0.5348098816088953,42164.16967811092,5.300839399803255e-10,11.60833458607552,136.1446280400469,251.4674466967698,79.7386311528806
01 Jan 2026 13:52:08.535,49928.5348733305,-39481.6531520393,14260.53148864959,-3956.451742751728,-0.03613094909594916,0.05013290421617045,0.5412504766430528,42164.16967811093,5.300840358649463e-10,11.60833458607552,136.1446280400469,251.4674918982843,80.99200833584483
01 Jan 2026 13:57:08.535,50228.53487336542,-39492.15999846125,14275.80365443664,-3793.142900831087,-0.03390356924050852,0.05166524502801106,0.5474320532971365,42164.16967811093,5.300838902773986e-10,11.60833458607552,136.1446280400469,251.4674665109884,82.24545610759081
01 Jan 2026 14:02:08.535,50528.53487340035,-39501.98878924462,14291.52075974868,-3628.018811857544,-0.03161129809184438,0.05309869720065841,0.5533516533476878,42164.16967811092,5.30083927264367e-10,11.60833458607552,136.1446280400469,251.4674620072876,83.4988829957128
01 Jan 2026 14:07:08.535,50828.53487343527,-39511.12071212573,14307.65272165641,-3461.158496869056,-0.02925852303358289,0.05443051710843294,0.5590064439418005,42164.1696781109,5.300840256853258e-10,11.60833458607552,136.1446280400469,251.4674133014292,84.75235408596355
01 Jan 2026 14:12:08.535,51128.5348734702,-39519.53828863589,14324.16866320421,-3292.64180778283,-0.0268497472533693,0.05565815564959786,0.5643937189527999,42164.16967811091,5.300839445093901e-10,11.60833458607552,136.1446280400469,251.4674373407064,86.0057524310497
01 Jan 2026 14:17:08.535,51428.53487350512,-39527.225407563,14341.03697248662,-3122.549389181686,-0.02438958112384193,0.05677926312529813,0.5695109002752726,42164.16967811093,5.300839874433338e-10,11.60833458607552,136.1446280400469,251.467481378819,87.25913077727141
01 Jan 2026 14:22:08.535,51728.53487354005,-39534.16735578064,14358.22536317433,-2950.962639721091,-0.02188273337838575,0.05779169373687632,0.5743555390588322,42164.16967811091,5.30083756102696e-10,11.60833458607552,136.1446280400469,251.4674157047935,88.51261883560235
01 Jan 2026 14:27:08.535,52028.53487357497,-39540.35084641142,14375.70093630364,-2777.963673175304,-0.01933400209866676,0.05869350969291531,0.5789253168800305,42164.16967811091,5.300836916789198e-10,11.60833458607552,136.1446280400469,251.4674107267333,89.76604619793878
01 Jan 2026 14:32:08.535,52328.5348736099,-39545.76404425942,14393.43024324053,-2603.635279141333,-0.01674826553115905,0.05948298491814263,0.583218046851849,42164.16967811092,5.300836261520973e-10,11.60833458607552,136.1446280400469,251.4674361663571,91.01944314256222
01 Jan 2026 14:37:08.535,52628.5348733305,-39550.39658879217,14411.37934879727,-2428.060883419462,-0.01413047275158363,0.06015860835680842,0.5872316746702446,42164.1696781109,5.300835770369488e-10,11.60833458607552,136.1446280400469,251.4674000176933,92.27290167544417
01 Jan 2026 14:42:08.535,52928.53487336542,-39554.23961264778,14429.51389981574,-2251.324508089278,-0.01148563418692894,0.0607190868661891,0.5909642795972435,42164.16967811092,5.300838542211039e-10,11.60833458607552,136.1446280400469,251.4674564863044,93.52626759102213
01 Jan 2026 14:47:08.535,53228.53487340035,-39557.28576059188,14447.79918546882,-2073.510731300427,-0.008818812033773771,0.06116334768951237,0.5944140753801191,42164.1696781109,5.300839695595726e-10,11.60833458607552,136.1446280400469,251.4674307270884,94.77971573439824
01 Jan 2026 14:52:08.535,53528.53487343527,-39559.52920227152,14466.20020733348,-1894.704646797183,-0.006135110563808333,0.06149054051069669,0.5975794111062094,42164.16967811088,5.300841351946938e-10,11.60833458607552,136.1446280400469,251.4673959730132,96.0331728726046
01 Jan 2026 14:57:08.535,53828.5348734702,-39560.96564370464,14484.68174547053,-1714.991823196338,-0.003439666355656845,0.06170003908144883,0.6004587719929655,42164.16967811088,5.300841093177252e-10,11.60833458607552,136.1446280400469,251.4674023353149,97.28658889440514
01 Jan 2026 15:02:08.535,54128.53487350512,-39561.59233550183,14503.20842582678,-1534.45826303777,-0.000737638463542023,0.06179144241990331,0.603050780112854,42164.1696781109,5.300841847631376e-10,11.60833458607552,136.1446280400469,251.4674261375159,98.53998747627747
01 Jan 2026 15:07:08.535,54428.53487354005,-39561.40807812729,14521.7447879449,-1353.190361627457,0.001965801457118221,0.06176457557809023,0.6053541950527673,42164.16967811088,5.300842480510291e-10,11.60833458607552,136.1446280400469,251.4674197674196,99.79341623041843
01 Jan 2026 15:12:08.535,54728.53487357497,-39560.41322419076,14540.25535284518,-1171.274865692414,0.00466547904822856,0.06161948997678524,0.6073679145076247,42164.16967811088,5.300844385964764e-10,11.60833458607552,136.1446280400469,251.4674032172226,101.0468551646314
01 Jan 2026 15:17:08.535,55028.5348736099,-39558.60967777949,14558.70469091391,-988.7988318675708,0.007356227152650163,0.06135646330708644,0.6090909748078789,42164.16967811088,5.300844071562093e-10,11.60833458607552,136.1446280400469,251.467409631498,102.3002711343434
01 Jan 2026 15:22:08.535,55328.5348733305,-39556.00089114274,14577.05748882303,-805.8495850342591,0.01003289570273425,0.06097599899913808,0.6105225513806807,42164.16967811088,5.300842516780779e-10,11.60833458607552,136.1446280400469,251.4674210349143,103.5536821148863
01 Jan 2026 15:27:08.535,55628.53487336542,-39552.59185675079,14595.27862073924,-622.5146765303623,0.01269036158308379,0.06047882525771398,0.611661959144474,42164.16967811088,5.300844095493783e-10,11.60833458607552,136.1446280400469,251.4674116470769,104.8071138866544
01 Jan 2026 15:32:08.535,55928.53487340035,-39548.38909974337,14613.33321011324,-438.8818422521078,0.01532353842773371,0.05986589366963191,0.6125086528368375,42164.16967811088,5.300842628120917e-10,11.60833458607552,136.1446280400469,251.4674141379959,106.0605337796382
01 Jan 2026 15:37:08.535,56228.53487343527,-39543.40066410104,14631.18670007211,-255.0389606675206,0.01792738636105051,0.05913837738166983,0.6130622272754171,42164.16967811086,5.300843301517631e-10,11.60833458607552,136.1446280400469,251.4673489778445,107.3140213236643
01 Jan 2026 15:42:08.535,56528.5348734702,-39537.63609758884,14648.80491863797,-71.07401076166761,0.02049692164256633,0.05829766885535914,0.6133224175518186,42164.16967811087,5.300842399167504e-10,11.60833458607552,136.1446280400469,251.4673679706845,108.5674247146713
01 Jan 2026 15:47:08.535,56828.53487350512,-39531.10643347821,14666.15414414327,112.9249700662285,0.02302722620584108,0.05734537720180555,0.6132890991583707,42164.1696781109,5.30084139312274e-10,11.60833458607552,136.1446280400469,251.4674322896044,109.8207827795708
01 Jan 2026 15:52:08.535,57128.53487354005,-39523.82416942822,14683.20116977708,296.8699281335798,0.02551345707159181,0.05628332510186151,0.6129622880477021,42164.16967811088,5.300842509832766e-10,11.60833458607552,136.1446280400469,251.4674022856929,111.0742351672745
01 Jan 2026 15:57:08.535,57428.53487357497,-39515.80324357011,14699.91336712965,480.6728356130694,0.02795085561709554,0.0551135453175311,0.6123421406250955,42164.1696781109,5.300840461108037e-10,11.60833458607552,136.1446280400469,251.4674364696339,112.3276233670984
01 Jan 2026 16:02:08.535,57728.5348736099,-39507.05900782544,14716.25874865516,664.2457326588603,0.03033475668415941,0.05383827680126929,0.6114289536736305,42164.16967811088,5.30084084245128e-10,11.60833458607552,136.1446280400469,251.4673958538522,113.5810863666183
01 Jan 2026 16:07:08.535,58028.5348733305,-39497.60819886164,14732.20602798666,847.5007695002961,0.03266059750699357,0.05245996041139289,0.6102231642121457,42164.16967811088,5.300841191191675e-10,11.60833458607552,136.1446280400469,251.467397624419,114.8345069797629
01 Jan 2026 16:12:08.535,58328.53487336542,-39487.4689047098,14747.72468343464,1030.350248482925,0.03492392645012643,0.05098123423735013,0.608725349286089,42164.16967811086,5.300843634152018e-10,11.60833458607552,136.1446280400469,251.4673652751369,116.0879617127301
01 Jan 2026 16:17:08.535,58628.53487340035,-39476.66053216771,14762.78501097716,1212.706666036697,0.0371204115214967,0.04940492855477041,0.6069362256913604,42164.16967811088,5.300838816751111e-10,11.60833458607552,136.1446280400469,251.4673917411454,117.3413576303806
01 Jan 2026 16:22:08.535,58928.53487343527,-39465.2037683031,14777.3581847426,1394.482754551318,0.03924584866875236,0.04773406040549144,0.6048566496312714,42164.16967811086,5.300840096763975e-10,11.60833458607555,136.1446280400469,251.4673586838834,118.5948130712757
01 Jan 2026 16:27:08.535,59228.5348734702,-39453.12054120214,14791.41631126054,1575.591524138638,0.04129616982451489,0.04597182782366893,0.6024876163067964,42164.16967811085,5.300842772045079e-10,11.60833458607555,136.1446280400469,251.4673542920738,119.8482398466929
01 Jan 2026 16:32:08.535,59528.53487350512,-39440.43397799316,14804.93248286648,1755.946304262168,0.04326745069264759,0.04412160371474716,0.5998302594402972,42164.16967811083,5.300844808007499e-10,11.60833458607555,136.1446280400469,251.4673252570155,121.1016912653336
01 Jan 2026 16:37:08.535,59828.53487354005,-39427.16836058595,14817.88082919091,1935.460785213733,0.04515591825929777,0.04218692939974966,0.5968858507329662,42164.16967811085,5.300841946380196e-10,11.60833458607555,136.1446280400469,251.4673502470091,122.3550886588975
01 Jan 2026 16:42:08.535,60128.53487357497,-39413.3490791946,14830.23656668052,2114.049059417476,0.04695795801441771,0.04017150783721135,0.5936557992562315,42164.16967811084,5.300845083414112e-10,11.60833458607555,136.1446280400469,251.4673326766189,123.6085286128207
